date;sku;units_sold;stock;is_open;is_holiday;is_prom;units_sold_last_year;units_sold_last_quarter;units_sold_last_month;units_sold_last_week;units_sold_last_52_weeks;units_sold_last_12_weeks;units_sold_last_8_weeks;units_sold_last_4_weeks;units_sold_last_day
2020-10-15;22;8;152.0;1;0;1;8.0;0.0;4.0;0.0;8.0;8.0;4.0;4.0;12.0
2020-10-15;23;4;132.0;1;0;1;8.0;4.0;8.0;16.0;12.0;4.0;8.0;0.0;0.0
2020-10-15;24;16;924.0;1;0;1;12.0;16.0;8.0;8.0;20.0;4.0;12.0;0.0;20.0
2020-10-15;25;4;72.0;1;0;0;4.0;4.0;0.0;0.0;16.0;0.0;4.0;0.0;4.0
2020-10-15;26;4;296.0;1;0;1;32.0;8.0;4.0;8.0;16.0;40.0;28.0;20.0;12.0
2020-10-15;27;20;148.0;1;0;0;16.0;4.0;4.0;4.0;16.0;8.0;4.0;12.0;8.0
2020-10-15;28;12;60.0;1;0;0;8.0;0.0;4.0;4.0;4.0;4.0;0.0;0.0;8.0
2020-10-15;29;4;132.0;1;0;1;4.0;8.0;8.0;16.0;4.0;20.0;8.0;8.0;8.0
2020-10-15;30;28;188.0;1;0;1;4.0;32.0;8.0;8.0;4.0;0.0;0.0;0.0;12.0
2020-10-15;31;20;432.0;1;0;1;0.0;8.0;4.0;0.0;8.0;0.0;12.0;8.0;12.0
2020-10-15;32;16;192.0;1;0;1;12.0;40.0;16.0;12.0;16.0;16.0;24.0;8.0;16.0
2020-10-15;33;24;380.0;1;0;1;0.0;4.0;0.0;0.0;8.0;8.0;8.0;16.0;4.0
2020-10-15;34;8;248.0;1;0;1;0.0;12.0;8.0;12.0;0.0;32.0;8.0;8.0;24.0
2020-10-15;35;24;140.0;1;0;1;4.0;0.0;4.0;4.0;4.0;0.0;0.0;0.0;12.0
2020-10-15;36;0;100.0;1;0;0;16.0;0.0;12.0;12.0;16.0;4.0;12.0;0.0;8.0
2020-10-15;37;8;180.0;1;0;1;8.0;12.0;12.0;0.0;0.0;0.0;12.0;4.0;0.0
2020-10-15;38;4;92.0;1;0;1;8.0;8.0;4.0;0.0;8.0;4.0;4.0;0.0;4.0
2020-10-15;39;4;96.0;1;0;0;8.0;4.0;0.0;0.0;8.0;4.0;0.0;8.0;0.0
2020-10-15;40;16;224.0;1;0;1;12.0;20.0;8.0;8.0;4.0;8.0;0.0;8.0;0.0
2020-10-15;41;0;124.0;1;0;1;8.0;8.0;8.0;12.0;12.0;0.0;12.0;4.0;12.0
2020-10-15;42;0;140.0;1;0;0;16.0;12.0;8.0;4.0;12.0;0.0;0.0;0.0;4.0
2020-10-15;43;0;516.0;1;0;0;0.0;16.0;0.0;0.0;8.0;20.0;4.0;4.0;16.0
2020-10-15;44;8;128.0;1;0;0;0.0;0.0;12.0;8.0;0.0;8.0;4.0;4.0;12.0
2020-10-15;45;20;96.0;1;0;1;8.0;0.0;0.0;4.0;12.0;12.0;12.0;0.0;12.0
2020-10-15;46;12;220.0;1;0;1;28.0;0.0;24.0;4.0;16.0;28.0;4.0;16.0;16.0
2020-10-15;47;24;140.0;1;0;1;0.0;8.0;0.0;12.0;4.0;0.0;20.0;12.0;16.0
2020-10-15;48;4;52.0;1;0;1;0.0;16.0;8.0;16.0;16.0;12.0;4.0;0.0;12.0
2020-10-15;49;8;88.0;1;0;1;8.0;28.0;0.0;40.0;0.0;0.0;8.0;12.0;4.0
2020-10-15;50;12;176.0;1;0;1;0.0;0.0;4.0;0.0;12.0;0.0;8.0;4.0;8.0
2020-10-16;1;16;412.0;1;0;1;16.0;4.0;0.0;52.0;24.0;12.0;20.0;8.0;44.0
2020-10-16;2;12;344.0;1;0;1;24.0;24.0;36.0;48.0;16.0;40.0;56.0;8.0;4.0
2020-10-16;3;32;400.0;0;1;1;24.0;12.0;20.0;20.0;48.0;28.0;36.0;12.0;32.0
2020-10-16;4;12;240.0;1;0;1;0.0;8.0;4.0;32.0;16.0;24.0;12.0;24.0;12.0
2020-10-16;5;12;248.0;1;0;1;4.0;0.0;12.0;20.0;4.0;16.0;24.0;8.0;16.0
2020-10-16;6;8;240.0;1;0;1;12.0;12.0;28.0;20.0;52.0;28.0;24.0;16.0;4.0
2020-10-16;7;12;196.0;1;0;0;20.0;24.0;24.0;0.0;12.0;20.0;28.0;16.0;20.0
2020-10-16;8;12;56.0;1;0;0;0.0;4.0;0.0;4.0;16.0;0.0;4.0;8.0;4.0
2020-10-16;9;4;176.0;1;0;1;12.0;0.0;16.0;8.0;24.0;0.0;4.0;4.0;16.0
2020-10-16;10;4;224.0;1;0;1;8.0;8.0;12.0;0.0;16.0;0.0;4.0;12.0;8.0
2020-10-16;11;8;128.0;1;0;0;4.0;8.0;8.0;8.0;4.0;16.0;8.0;20.0;4.0
2020-10-16;12;8;148.0;1;0;0;8.0;4.0;16.0;0.0;12.0;8.0;8.0;8.0;8.0
2020-10-16;13;24;124.0;1;0;0;16.0;20.0;8.0;16.0;20.0;44.0;4.0;4.0;4.0
2020-10-16;14;4;172.0;1;0;0;24.0;8.0;16.0;8.0;16.0;8.0;8.0;4.0;20.0
2020-10-16;15;24;260.0;1;0;1;4.0;8.0;0.0;16.0;28.0;0.0;0.0;4.0;8.0
2020-10-16;16;8;172.0;1;0;0;0.0;8.0;16.0;12.0;4.0;8.0;12.0;0.0;0.0
2020-10-16;17;0;76.0;1;0;1;8.0;0.0;8.0;8.0;4.0;16.0;4.0;8.0;0.0
2020-10-16;18;12;216.0;1;0;0;16.0;4.0;8.0;12.0;16.0;4.0;20.0;24.0;4.0
2020-10-16;19;0;212.0;1;0;1;8.0;0.0;0.0;8.0;0.0;4.0;12.0;4.0;16.0
2020-10-16;20;0;176.0;1;0;1;4.0;8.0;4.0;20.0;12.0;0.0;4.0;4.0;4.0
2020-10-16;21;8;188.0;1;0;1;28.0;4.0;4.0;12.0;8.0;0.0;0.0;0.0;20.0
2020-10-16;22;4;144.0;1;0;1;8.0;8.0;0.0;8.0;4.0;4.0;12.0;12.0;8.0
2020-10-16;23;4;168.0;1;0;1;32.0;4.0;16.0;20.0;8.0;0.0;4.0;4.0;4.0
2020-10-16;24;12;908.0;1;0;1;16.0;4.0;0.0;4.0;4.0;28.0;0.0;4.0;16.0
2020-10-16;25;8;68.0;1;0;0;8.0;4.0;8.0;12.0;4.0;0.0;4.0;4.0;4.0
2020-10-16;26;12;272.0;1;0;1;4.0;8.0;4.0;20.0;24.0;32.0;0.0;20.0;4.0
2020-10-16;27;8;128.0;1;0;0;8.0;0.0;12.0;12.0;16.0;4.0;0.0;4.0;20.0
2020-10-16;28;8;48.0;1;0;0;4.0;12.0;8.0;12.0;12.0;4.0;4.0;0.0;12.0
2020-10-16;29;8;124.0;1;0;1;20.0;8.0;16.0;16.0;4.0;8.0;4.0;0.0;4.0
2020-10-16;30;0;160.0;1;0;1;0.0;8.0;4.0;8.0;4.0;4.0;0.0;0.0;28.0
2020-10-16;31;8;416.0;1;0;1;8.0;12.0;8.0;20.0;12.0;12.0;8.0;12.0;20.0
2020-10-16;32;4;176.0;1;0;1;24.0;24.0;24.0;8.0;16.0;8.0;20.0;4.0;16.0
2020-10-16;33;8;356.0;0;1;1;8.0;16.0;4.0;4.0;20.0;0.0;8.0;8.0;24.0
2020-10-16;34;0;240.0;1;0;1;16.0;8.0;12.0;8.0;0.0;32.0;12.0;4.0;8.0
2020-10-16;35;8;120.0;1;0;1;8.0;8.0;0.0;4.0;20.0;0.0;0.0;8.0;24.0
2020-10-16;36;4;100.0;1;0;0;8.0;8.0;0.0;0.0;12.0;8.0;0.0;8.0;0.0
2020-10-16;37;4;172.0;1;0;1;8.0;20.0;12.0;0.0;4.0;8.0;0.0;0.0;8.0
2020-10-16;38;0;88.0;1;0;1;4.0;4.0;0.0;16.0;12.0;0.0;0.0;8.0;4.0
2020-10-16;39;0;92.0;1;0;0;12.0;4.0;4.0;0.0;4.0;-4.0;4.0;0.0;4.0
2020-10-16;40;12;208.0;1;0;1;4.0;4.0;8.0;4.0;8.0;0.0;4.0;4.0;16.0
2020-10-16;41;0;124.0;1;0;1;4.0;16.0;8.0;8.0;12.0;0.0;4.0;12.0;0.0
2020-10-16;42;0;140.0;1;0;0;16.0;4.0;0.0;8.0;20.0;0.0;0.0;4.0;0.0
2020-10-16;43;8;516.0;1;0;0;0.0;48.0;0.0;12.0;0.0;12.0;0.0;8.0;0.0
2020-10-16;44;4;120.0;1;0;0;0.0;8.0;8.0;8.0;4.0;12.0;8.0;4.0;8.0
2020-10-16;45;8;76.0;1;0;1;12.0;4.0;0.0;16.0;12.0;0.0;24.0;0.0;20.0
2020-10-16;46;8;208.0;1;0;1;4.0;0.0;4.0;16.0;4.0;0.0;0.0;12.0;12.0
2020-10-16;47;20;116.0;1;0;1;16.0;12.0;16.0;28.0;0.0;16.0;12.0;0.0;24.0
2020-10-16;48;12;48.0;0;1;1;20.0;16.0;4.0;4.0;12.0;8.0;16.0;4.0;4.0
2020-10-16;49;12;76.0;1;0;1;16.0;12.0;20.0;24.0;36.0;0.0;0.0;12.0;8.0
2020-10-16;50;0;164.0;1;0;1;12.0;8.0;4.0;4.0;20.0;8.0;0.0;4.0;12.0
2020-10-17;1;20;396.0;1;0;1;12.0;32.0;0.0;40.0;20.0;28.0;0.0;32.0;16.0
2020-10-17;2;28;332.0;1;0;1;36.0;24.0;24.0;44.0;16.0;52.0;52.0;36.0;12.0
2020-10-17;3;24;368.0;1;0;1;20.0;12.0;28.0;8.0;64.0;12.0;12.0;44.0;32.0
2020-10-17;4;16;176.0;1;0;1;20.0;4.0;28.0;16.0;40.0;24.0;16.0;28.0;12.0
2020-10-17;5;16;236.0;1;0;1;4.0;0.0;24.0;24.0;20.0;36.0;8.0;12.0;12.0
2020-10-17;6;8;232.0;1;0;1;12.0;8.0;16.0;24.0;32.0;8.0;4.0;24.0;8.0
2020-10-17;7;4;184.0;1;0;0;24.0;12.0;20.0;12.0;4.0;12.0;12.0;16.0;12.0
2020-10-17;8;24;44.0;1;0;0;12.0;8.0;8.0;20.0;16.0;4.0;4.0;4.0;12.0
2020-10-17;9;8;180.0;1;0;1;4.0;12.0;16.0;12.0;4.0;4.0;8.0;8.0;4.0
2020-10-17;10;4;220.0;1;0;1;16.0;8.0;4.0;0.0;12.0;12.0;4.0;12.0;4.0
2020-10-17;11;12;120.0;1;0;0;24.0;12.0;12.0;4.0;8.0;12.0;8.0;0.0;8.0
2020-10-17;12;0;140.0;1;0;0;8.0;4.0;12.0;24.0;24.0;4.0;8.0;12.0;8.0
2020-10-17;13;16;100.0;1;0;0;8.0;8.0;12.0;12.0;20.0;8.0;0.0;0.0;24.0
2020-10-17;14;24;168.0;1;0;0;8.0;4.0;4.0;12.0;8.0;16.0;4.0;12.0;4.0
2020-10-17;15;16;236.0;1;0;1;0.0;4.0;0.0;16.0;16.0;4.0;8.0;0.0;24.0
2020-10-17;16;8;164.0;1;0;0;8.0;8.0;8.0;0.0;16.0;4.0;24.0;4.0;8.0
2020-10-17;17;24;68.0;1;0;1;16.0;8.0;0.0;8.0;24.0;8.0;4.0;8.0;0.0
2020-10-17;18;12;204.0;1;0;0;16.0;20.0;0.0;16.0;24.0;28.0;8.0;24.0;12.0
2020-10-17;19;16;212.0;1;0;1;4.0;4.0;0.0;0.0;8.0;0.0;20.0;12.0;0.0
2020-10-17;20;16;176.0;1;0;1;12.0;0.0;12.0;12.0;8.0;16.0;8.0;16.0;0.0
2020-10-17;21;4;180.0;1;0;1;12.0;0.0;4.0;4.0;20.0;8.0;0.0;12.0;8.0
2020-10-17;22;0;140.0;1;0;1;8.0;0.0;4.0;4.0;16.0;12.0;0.0;20.0;4.0
2020-10-17;23;0;164.0;1;0;1;12.0;4.0;0.0;0.0;20.0;4.0;0.0;4.0;4.0
2020-10-17;24;12;896.0;1;0;1;20.0;0.0;0.0;4.0;40.0;36.0;8.0;4.0;12.0
2020-10-17;25;0;60.0;1;0;0;16.0;4.0;0.0;4.0;8.0;0.0;16.0;8.0;8.0
2020-10-17;26;12;260.0;1;0;1;16.0;0.0;20.0;20.0;24.0;24.0;20.0;0.0;12.0
2020-10-17;27;0;120.0;1;0;0;16.0;0.0;12.0;8.0;24.0;0.0;8.0;16.0;8.0
2020-10-17;28;24;40.0;1;0;0;4.0;8.0;0.0;12.0;20.0;12.0;12.0;4.0;8.0
2020-10-17;29;16;116.0;1;0;1;4.0;0.0;8.0;16.0;24.0;8.0;4.0;4.0;8.0
2020-10-17;30;12;160.0;1;0;1;4.0;0.0;0.0;32.0;8.0;20.0;0.0;8.0;0.0
2020-10-17;31;12;408.0;1;0;1;8.0;8.0;8.0;24.0;0.0;8.0;4.0;20.0;8.0
2020-10-17;32;8;172.0;1;0;1;16.0;16.0;8.0;0.0;12.0;8.0;4.0;16.0;4.0
2020-10-17;33;16;348.0;1;0;1;8.0;4.0;16.0;8.0;44.0;16.0;8.0;4.0;8.0
2020-10-17;34;16;240.0;1;0;1;0.0;0.0;8.0;8.0;16.0;0.0;0.0;16.0;0.0
2020-10-17;35;0;112.0;1;0;1;4.0;4.0;0.0;8.0;4.0;0.0;4.0;16.0;8.0
2020-10-17;36;0;96.0;1;0;0;16.0;0.0;0.0;4.0;12.0;0.0;0.0;8.0;4.0
2020-10-17;37;0;168.0;1;0;1;0.0;4.0;4.0;0.0;0.0;4.0;4.0;4.0;4.0
2020-10-17;38;8;88.0;1;0;1;8.0;20.0;0.0;20.0;4.0;8.0;12.0;8.0;0.0
2020-10-17;39;0;92.0;1;0;0;8.0;8.0;8.0;4.0;16.0;0.0;12.0;8.0;0.0
2020-10-17;40;0;196.0;1;0;1;4.0;0.0;8.0;12.0;12.0;16.0;0.0;8.0;12.0
2020-10-17;41;28;124.0;1;0;1;12.0;12.0;4.0;20.0;32.0;8.0;8.0;0.0;0.0
2020-10-17;42;12;140.0;1;0;0;12.0;8.0;0.0;0.0;24.0;4.0;4.0;4.0;0.0
2020-10-17;43;8;508.0;1;0;0;8.0;16.0;4.0;16.0;12.0;8.0;4.0;8.0;8.0
2020-10-17;44;12;116.0;1;0;0;0.0;4.0;4.0;0.0;8.0;12.0;4.0;8.0;4.0
2020-10-17;45;16;68.0;1;0;1;12.0;0.0;0.0;12.0;4.0;12.0;24.0;12.0;8.0
2020-10-17;46;16;200.0;1;0;1;16.0;12.0;16.0;4.0;12.0;24.0;0.0;0.0;8.0
2020-10-17;47;4;96.0;1;0;1;4.0;0.0;12.0;20.0;28.0;4.0;20.0;12.0;20.0
2020-10-17;48;4;36.0;1;0;1;16.0;16.0;0.0;4.0;8.0;0.0;8.0;0.0;12.0
2020-10-17;49;28;64.0;1;0;1;0.0;4.0;12.0;32.0;16.0;0.0;0.0;4.0;12.0
2020-10-17;50;0;164.0;1;0;1;12.0;4.0;4.0;0.0;4.0;4.0;4.0;0.0;0.0
2020-10-18;1;0;376.0;0;1;1;24.0;32.0;8.0;0.0;0.0;0.0;0.0;0.0;20.0
2020-10-18;2;0;308.0;0;1;1;16.0;36.0;8.0;0.0;0.0;0.0;0.0;0.0;28.0
2020-10-18;3;0;344.0;0;1;1;48.0;12.0;12.0;0.0;0.0;0.0;0.0;0.0;24.0
2020-10-18;4;0;160.0;0;1;1;16.0;32.0;24.0;0.0;0.0;0.0;0.0;0.0;16.0
2020-10-18;5;0;220.0;0;1;1;4.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;16.0
2020-10-18;6;0;224.0;0;1;1;52.0;8.0;16.0;0.0;0.0;0.0;0.0;0.0;8.0
2020-10-18;7;0;180.0;0;1;0;12.0;20.0;16.0;0.0;0.0;0.0;0.0;0.0;4.0
2020-10-18;8;0;20.0;0;1;0;16.0;12.0;8.0;0.0;0.0;0.0;0.0;0.0;24.0
2020-10-18;9;0;172.0;0;1;1;24.0;0.0;4.0;0.0;12.0;0.0;0.0;0.0;8.0
2020-10-18;10;0;216.0;0;1;1;16.0;8.0;12.0;0.0;4.0;0.0;0.0;0.0;4.0
2020-10-18;11;0;108.0;0;1;0;4.0;4.0;20.0;0.0;12.0;0.0;0.0;0.0;12.0
2020-10-18;12;0;140.0;1;0;0;12.0;0.0;8.0;12.0;0.0;4.0;8.0;20.0;0.0
2020-10-18;13;0;84.0;0;1;0;20.0;16.0;4.0;0.0;0.0;0.0;0.0;0.0;16.0
2020-10-18;14;0;144.0;0;1;0;16.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;24.0
2020-10-18;15;0;220.0;0;1;1;28.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;16.0
2020-10-18;16;0;156.0;0;1;0;4.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
2020-10-18;17;0;44.0;0;1;1;4.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;24.0
2020-10-18;18;0;192.0;0;1;0;16.0;8.0;24.0;0.0;0.0;0.0;0.0;0.0;12.0
2020-10-18;19;0;196.0;0;1;1;0.0;4.0;4.0;0.0;8.0;0.0;0.0;0.0;16.0
2020-10-18;20;0;160.0;0;1;1;12.0;12.0;4.0;0.0;0.0;0.0;0.0;0.0;16.0
2020-10-18;21;0;176.0;0;1;1;8.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
2020-10-18;22;0;140.0;0;1;1;4.0;8.0;12.0;0.0;4.0;0.0;0.0;0.0;0.0
2020-10-18;23;0;164.0;0;1;1;8.0;8.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0
2020-10-18;24;0;884.0;0;1;1;4.0;0.0;4.0;0.0;16.0;0.0;0.0;0.0;12.0
2020-10-18;25;0;60.0;1;0;0;4.0;8.0;4.0;0.0;0.0;0.0;0.0;12.0;0.0
2020-10-18;26;0;248.0;0;1;1;24.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;12.0
2020-10-18;27;0;120.0;0;1;0;16.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0
2020-10-18;28;0;16.0;0;1;0;12.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0
2020-10-18;29;0;100.0;0;1;1;4.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0
2020-10-18;30;0;120.0;1;0;1;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
2020-10-18;31;0;396.0;0;1;1;12.0;4.0;12.0;0.0;0.0;0.0;0.0;0.0;12.0
2020-10-18;32;0;164.0;0;1;1;16.0;0.0;4.0;0.0;8.0;0.0;0.0;0.0;8.0
2020-10-18;33;0;332.0;0;1;1;20.0;8.0;8.0;0.0;0.0;0.0;0.0;0.0;16.0
2020-10-18;34;0;224.0;0;1;1;0.0;16.0;4.0;0.0;0.0;0.0;0.0;0.0;16.0
2020-10-18;35;0;112.0;0;1;1;20.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0;0.0
2020-10-18;36;0;96.0;0;1;0;12.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0
2020-10-18;37;0;168.0;0;1;1;4.0;8.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0
2020-10-18;38;0;80.0;0;1;1;12.0;8.0;8.0;0.0;0.0;0.0;0.0;0.0;8.0
2020-10-18;39;0;92.0;0;1;0;4.0;4.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0
2020-10-18;40;0;196.0;0;1;1;8.0;8.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0
2020-10-18;41;0;96.0;0;1;1;12.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;28.0
2020-10-18;42;0;128.0;0;1;0;20.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;12.0
2020-10-18;43;0;496.0;0;1;0;0.0;12.0;8.0;0.0;0.0;0.0;0.0;0.0;8.0
2020-10-18;44;0;104.0;0;1;0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;12.0
2020-10-18;45;0;52.0;0;1;1;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0
2020-10-18;46;0;184.0;0;1;1;4.0;4.0;12.0;0.0;0.0;0.0;0.0;0.0;16.0
2020-10-18;47;0;92.0;0;1;1;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
2020-10-18;48;0;32.0;0;1;1;12.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
2020-10-18;49;0;36.0;0;1;1;36.0;8.0;12.0;0.0;0.0;0.0;0.0;0.0;28.0
2020-10-18;50;0;164.0;0;1;1;20.0;16.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0
2020-10-19;1;28;376.0;1;0;1;20.0;0.0;32.0;4.0;20.0;32.0;0.0;8.0;0.0
2020-10-19;2;32;308.0;1;0;1;16.0;0.0;36.0;0.0;40.0;72.0;32.0;4.0;0.0
2020-10-19;3;16;344.0;1;0;1;64.0;0.0;44.0;0.0;8.0;16.0;36.0;4.0;0.0
2020-10-19;4;16;160.0;1;0;1;40.0;0.0;28.0;16.0;24.0;36.0;16.0;12.0;0.0
2020-10-19;5;16;220.0;1;0;1;20.0;0.0;12.0;0.0;12.0;0.0;4.0;28.0;0.0
2020-10-19;6;12;224.0;1;0;1;32.0;0.0;24.0;0.0;12.0;68.0;24.0;8.0;0.0
2020-10-19;7;12;180.0;1;0;0;4.0;0.0;16.0;0.0;16.0;8.0;20.0;24.0;0.0
2020-10-19;8;0;20.0;1;0;0;16.0;0.0;4.0;0.0;24.0;4.0;4.0;8.0;0.0
2020-10-19;9;12;172.0;1;0;1;4.0;0.0;8.0;0.0;12.0;8.0;4.0;0.0;0.0
2020-10-19;10;20;216.0;1;0;1;12.0;0.0;12.0;0.0;4.0;8.0;4.0;32.0;0.0
2020-10-19;11;4;108.0;1;0;0;8.0;0.0;0.0;0.0;28.0;16.0;12.0;8.0;0.0
2020-10-19;12;8;292.0;1;0;0;24.0;4.0;12.0;12.0;8.0;8.0;0.0;4.0;0.0
2020-10-19;13;8;84.0;1;0;0;20.0;0.0;0.0;0.0;16.0;12.0;8.0;4.0;0.0
2020-10-19;14;12;144.0;1;0;0;8.0;0.0;12.0;12.0;20.0;8.0;24.0;12.0;0.0
2020-10-19;15;20;220.0;1;0;1;16.0;0.0;0.0;0.0;20.0;12.0;20.0;4.0;0.0
2020-10-19;16;0;156.0;1;0;0;16.0;0.0;4.0;0.0;20.0;8.0;24.0;8.0;0.0
2020-10-19;17;4;284.0;1;0;1;24.0;0.0;8.0;0.0;8.0;8.0;16.0;0.0;0.0
2020-10-19;18;16;192.0;1;0;0;24.0;0.0;24.0;8.0;4.0;8.0;8.0;16.0;0.0
2020-10-19;19;12;196.0;1;0;1;8.0;0.0;12.0;0.0;24.0;8.0;20.0;12.0;0.0
2020-10-19;20;12;160.0;1;0;1;8.0;0.0;16.0;0.0;0.0;4.0;4.0;12.0;0.0
2020-10-19;21;4;176.0;1;0;1;20.0;0.0;12.0;0.0;12.0;0.0;8.0;12.0;0.0
2020-10-19;22;8;140.0;1;0;1;16.0;0.0;20.0;0.0;4.0;4.0;12.0;8.0;0.0
2020-10-19;23;0;164.0;1;0;1;20.0;0.0;4.0;0.0;20.0;24.0;8.0;8.0;0.0
2020-10-19;24;8;884.0;1;0;1;40.0;0.0;4.0;0.0;4.0;12.0;20.0;0.0;0.0
2020-10-19;25;8;52.0;1;0;0;8.0;20.0;8.0;4.0;8.0;0.0;4.0;0.0;0.0
2020-10-19;26;0;248.0;1;0;1;24.0;0.0;0.0;0.0;20.0;40.0;8.0;0.0;0.0
2020-10-19;27;16;160.0;1;0;0;24.0;0.0;16.0;0.0;16.0;4.0;4.0;20.0;0.0
2020-10-19;28;8;16.0;1;0;0;20.0;0.0;4.0;4.0;4.0;0.0;12.0;8.0;0.0
2020-10-19;29;8;100.0;1;0;1;24.0;0.0;4.0;0.0;4.0;0.0;12.0;8.0;0.0
2020-10-19;30;12;148.0;1;0;1;8.0;0.0;8.0;4.0;8.0;24.0;0.0;0.0;0.0
2020-10-19;31;12;396.0;1;0;1;0.0;0.0;20.0;0.0;4.0;4.0;8.0;20.0;0.0
2020-10-19;32;16;164.0;1;0;1;12.0;0.0;16.0;0.0;8.0;20.0;24.0;20.0;0.0
2020-10-19;33;8;332.0;1;0;1;44.0;0.0;4.0;0.0;8.0;12.0;4.0;0.0;0.0
2020-10-19;34;12;224.0;1;0;1;16.0;0.0;16.0;0.0;52.0;4.0;8.0;4.0;0.0
2020-10-19;35;20;112.0;1;0;1;4.0;0.0;16.0;0.0;12.0;8.0;0.0;4.0;0.0
2020-10-19;36;8;96.0;1;0;0;12.0;0.0;8.0;0.0;12.0;8.0;8.0;16.0;0.0
2020-10-19;37;16;168.0;1;0;1;0.0;0.0;4.0;0.0;12.0;8.0;20.0;12.0;0.0
2020-10-19;38;8;80.0;1;0;1;4.0;0.0;8.0;0.0;0.0;8.0;4.0;8.0;0.0
2020-10-19;39;0;92.0;1;0;0;16.0;0.0;8.0;0.0;4.0;0.0;4.0;4.0;0.0
2020-10-19;40;8;196.0;1;0;1;12.0;0.0;8.0;0.0;8.0;16.0;8.0;12.0;0.0
2020-10-19;41;4;96.0;1;0;1;32.0;0.0;0.0;0.0;8.0;4.0;4.0;8.0;0.0
2020-10-19;42;4;128.0;1;0;0;24.0;0.0;4.0;0.0;4.0;4.0;4.0;4.0;0.0
2020-10-19;43;8;496.0;1;0;0;12.0;0.0;8.0;0.0;0.0;12.0;4.0;0.0;0.0
2020-10-19;44;24;104.0;1;0;0;8.0;0.0;8.0;0.0;0.0;0.0;28.0;8.0;0.0
2020-10-19;45;16;52.0;1;0;1;4.0;0.0;12.0;0.0;36.0;4.0;8.0;4.0;0.0
2020-10-19;46;0;184.0;1;0;1;12.0;0.0;0.0;0.0;16.0;8.0;0.0;8.0;0.0
2020-10-19;47;12;332.0;1;0;1;28.0;0.0;12.0;0.0;8.0;8.0;16.0;12.0;0.0
2020-10-19;48;0;32.0;1;0;1;8.0;0.0;0.0;0.0;8.0;16.0;20.0;0.0;0.0
2020-10-19;49;4;276.0;1;0;1;16.0;0.0;4.0;0.0;20.0;0.0;0.0;8.0;0.0
2020-10-19;50;4;164.0;1;0;1;4.0;0.0;0.0;0.0;32.0;0.0;16.0;8.0;0.0
2020-10-20;1;16;348.0;1;0;1;0.0;16.0;0.0;24.0;12.0;60.0;0.0;24.0;28.0
2020-10-20;2;8;676.0;1;0;1;0.0;68.0;0.0;24.0;24.0;52.0;44.0;4.0;32.0
2020-10-20;3;24;328.0;0;1;1;0.0;24.0;0.0;40.0;8.0;40.0;12.0;8.0;16.0
2020-10-20;4;24;144.0;1;0;1;0.0;28.0;0.0;24.0;20.0;12.0;8.0;12.0;16.0
2020-10-20;5;20;204.0;1;0;1;0.0;0.0;0.0;20.0;32.0;32.0;0.0;20.0;16.0
2020-10-20;6;24;212.0;1;0;1;0.0;8.0;0.0;16.0;12.0;24.0;8.0;16.0;12.0
2020-10-20;7;12;168.0;1;0;0;0.0;28.0;0.0;12.0;12.0;24.0;24.0;12.0;12.0
2020-10-20;8;4;60.0;1;0;0;0.0;24.0;0.0;12.0;12.0;4.0;8.0;8.0;0.0
2020-10-20;9;12;160.0;1;0;1;12.0;20.0;0.0;0.0;20.0;16.0;4.0;4.0;12.0
2020-10-20;10;0;200.0;1;0;1;4.0;4.0;0.0;44.0;16.0;8.0;12.0;8.0;20.0
2020-10-20;11;8;104.0;1;0;0;12.0;0.0;0.0;4.0;16.0;4.0;0.0;4.0;4.0
2020-10-20;12;4;288.0;1;0;0;0.0;12.0;20.0;4.0;16.0;8.0;4.0;4.0;8.0
2020-10-20;13;28;76.0;1;0;0;0.0;4.0;0.0;8.0;4.0;8.0;40.0;4.0;8.0
2020-10-20;14;8;132.0;1;0;0;0.0;4.0;0.0;4.0;20.0;0.0;4.0;8.0;12.0
